
[02:20:44.000 --> 02:20:47.000]   >> As a superintendent and former Panther principal,
[03:29:12.000 --> 03:29:30.000]   But it really hasn't been a priority of most of the boards that we've had in the probably the past decade. And I do think it's foundational to us doing a good job is that we do have these discussions and what does good governance mean.
[03:29:30.000 --> 03:29:46.000]   How do we trust one another? I mean, when we can talk about what our priorities are and we can tell the public what our priorities are and how we can do that in a relatively civil manner, I think that that's really important.
[03:29:46.000 --> 03:30:02.000]   And especially in light of the last year, it was not a civil environment. And probably all of us at one time or another was guilty of something, not the two new ones, because you weren't here, you were on your couch watching the meetings, I know.
[03:30:02.000 --> 03:30:18.000]   I do think it's just critically important and I'm very grateful to both superintendent and President Page for really making this a priority and for onboarding our new trustees on governance.
[03:30:18.000 --> 03:30:38.000]   I think it's really, really important. And these protocols have been referred to. I've referred to them several times in the last few years, and they really weren't on the front of anyone's mind, like the no surprises rule, things like that, that I think are really crucial.
[03:30:38.000 --> 03:30:51.000]   And so I would be happy to serve on the ad hoc committee if you would like me to, but I do think it's a good idea to have a veteran and a newbie to do that.
[03:30:51.000 --> 03:30:54.000]   Thank you for your comments. Trustee Blas.
[03:30:54.000 --> 03:31:17.000]   Thank you, Madam President. I too would like to serve on the ad hoc committee. I think it's important to prioritize this and I do believe in the consensus element that we should have on this board to dissent, but respectfully, but also to be able to come together and understand the needs of our students, as well as the needs of our faculty and staff.
[03:31:17.000 --> 03:31:24.000]   So I do, if it's appropriate, let the volunteers for the ad hoc committee.
[03:31:24.000 --> 03:31:41.000]   Thank you for volunteering. I do have some ideas of topics that we would discuss and I would love to hear the entire board's input, whether you agree that this is something that we should explore or if it's something that maybe we shouldn't explore.
[03:31:41.000 --> 03:31:58.000]   It's split up between two different categories, the main one being process to attend our role as a board member and our responsibilities. So ongoing discussion and setting vision in the direction and goals for our organization.
[03:31:58.000 --> 03:32:21.000]   So how do we do that? Evaluating the superintendent and this is something that we've been discussing recently about tools, the process and a timeline. Accountability, so setting a governance calendar that outlines when the board will receive reports for general meetings and also on progress towards our own goals.
[03:32:21.000 --> 03:32:38.000]   Fiduciary, integrate all budget reports into the governance calendar process for setting direction for negotiations and role of the board in negotiations and how staff will keep the board informed of the progress.
[03:32:38.000 --> 03:32:55.000]   And then another topic being community engagement and community voice setting committees and the role of the board and participating in outreach. So, for example, attending and speaking at local organizations.
[03:32:55.000 --> 03:33:10.000]   In addition to that, I would also like to propose that we address our meetings, not just closed session and reiterating that items during closed session are confidential.
[03:33:10.000 --> 03:33:22.000]   But the consent agenda, the purpose behind what's on consent and the protocol on pulling an item, the process to request an item to be placed on the agenda.
[03:33:22.000 --> 03:33:31.000]   The process for asking questions about the agenda items in advance of the meeting. So it goes back to what Trustee Erickson said about no surprises.
[03:33:31.000 --> 03:33:37.000]   And something that I've been thinking a lot about is the structure of our meeting.
[03:33:37.000 --> 03:33:48.000]   So, we've had very long meetings and I think orange unified is known to have very long meetings going into the morning hours.
[03:33:48.000 --> 03:33:58.000]   And what can we do where we have an equal balance of getting business done, but also being able to celebrate our students and our staff.
[03:33:58.000 --> 03:34:08.000]   So, if the board is in agreement, I think the committee can explore a lot of these different topics.
[03:34:08.000 --> 03:34:25.000]   And if I can just add one of the discussion items about creating the committee itself is just that we can explore some of these things more in depth, but I don't think the intent is for the committee to come back to the board and just show a document and be done.
[03:34:25.000 --> 03:34:45.000]   I think the idea is to have discussion by the board on the draft handle that comes back and just allows the board to have a more meaningful discussion so that way they're not staring at a blank paper when they're talking about items, but to look at some suggestions and then have some consensus and some agreement at that time.
[03:34:45.000 --> 03:34:59.000]   So, our consultant will work with that committee to put a lot of these suggestions together and then we would schedule a study session meeting where we would have a longer period of time to be able to discuss a lot of these topics.
[03:34:59.000 --> 03:35:22.000]   So, I've heard from Trustee Erickson and Trustee Glass who have volunteered, and I also don't mind participating in the Athlete Committee. So, is there a motion to approve Trustees Erickson, Glass, and myself to approve Trustee Kelly Moose? Is there a second?
[03:35:22.000 --> 03:35:27.000]   I'll second, since you chose to him. So, is there any discussion?
[03:35:27.000 --> 03:35:32.000]   I'll be an alternate, sorry, an alternate.
[03:35:32.000 --> 03:35:35.000]   An alternate.
[03:35:35.000 --> 03:35:41.000]   Great. Thank you. All in favor?
[03:35:41.000 --> 03:35:45.000]   The motion passes 5-0-2. Thank you.
[03:35:45.000 --> 03:35:52.000]   Now, item 8A, information discussion item on the Villa Park High School Aquatic Center update.
[03:35:52.000 --> 03:35:54.000]   We have one public comment.
[03:35:54.000 --> 03:35:58.000]   Oh, okay.
[03:35:58.000 --> 03:36:22.000]   Hello, Board. I knew I wasn't going to be able to address this to the two of our Board members who are Democrat, Democrat if they recall, but I was hoping to be able to look at some of the other Board members that shoved this poll through in a very rushed manner and made very direct promises on costs that at the time felt like they would be
[03:36:22.000 --> 03:36:37.000]   impossible to keep, and, shockingly, they kind of are. I want to make sure that as a Board, you guys are stepping back and not feeling like you're still on that rushed path had long down the hill.
[03:36:37.000 --> 03:36:47.000]   We need to make sure we're doing what's best for the school. If that is still putting in this poll at Villa Park, we want to make sure we're not shooting ourselves in the foot.
[03:36:47.000 --> 03:36:53.000]   The options of no bleachers, the options of no scoreboard, those are real options.
[03:36:53.000 --> 03:37:01.000]   Those are cute little ways to make it look like we're cutting money because even if we didn't do those, we'd have to turn around and do them afterwards at a higher cost.
[03:37:01.000 --> 03:37:12.000]   So that's just not even realistic, but we might want to step back and look about maybe doing an aquatic center somewhere in Orange Unified School District that could benefit more than just one high school.
[03:37:12.000 --> 03:37:17.000]   And I'm saying this as someone who's kids are probably going to go to Villa Park High School, so I would love to have an aquatic center.
[03:37:17.000 --> 03:37:31.000]   That would be amazing, but the kids who are at the other high schools also deserve an aquatic center, and we don't, unless the school districts claim a lottery and I don't know about it, we don't have the money to do with something like this at all the schools.
[03:37:31.000 --> 03:37:40.000]   So maybe stepping back and looking at what's going to benefit the school rather than rushing headlong because we've already spent, you know, a little bit of money, we want to just keep going, going, going.
[03:37:40.000 --> 03:37:56.000]   I want to make sure we take a step back and use the rest of our funds as wisely as possible. Thank you.
[03:37:56.000 --> 03:38:00.000]   Thank you. Mr. Gonzalez.
[03:38:00.000 --> 03:38:11.000]   Yes, Ms. Holguin and her team will be presenting on this item.
[03:38:11.000 --> 03:38:24.000]   Thank you, Superintendent Gonzalez and good evening, Madam President, Trustee, distinguished trustee members and Superintendent Gonzalez, cabinet members and community partners with us here tonight and those joining us virtually.
[03:38:24.000 --> 03:38:35.000]   Tonight we have an informational presentation to update the board regarding the progress and the discoveries that have been identified during the pre-construction phase of the project.
[03:38:35.000 --> 03:38:52.000]   Before handing it over to our presenters to cover agenda topics, we wanted to start with some milestone to help to help us get us all up to speed as we have new board members and staff that were not part of the team at the start of this project.
[03:38:52.000 --> 03:39:05.000]   Villa Park's pool has exhausted its lifespan. The decision to move forward with the new pool at Villa Park was reached after various presentations were provided by previous staff over the last year or so.
[03:39:05.000 --> 03:39:13.000]   In October of 2023, the board approved PBK to provide architectural services for the design of the pool.
[03:39:13.000 --> 03:39:21.000]   In December, the board approved the use of the lease-lease back process to finance the pool construction.
[03:39:21.000 --> 03:39:33.000]   At the February 8, 2024 board meeting, the board approved Neff Construction Company to work with PBK to design the plans as part of the pre-construction phase.
[03:39:33.000 --> 03:39:39.000]   The board also approved the purchase of a Mertha pool, which was a separate agreement.
[03:39:39.000 --> 03:39:54.000]   Since then, PBK, Neff and staff have been working on the design, and tonight we want to inform the board what has been discovered as part of the due diligence phase and provide cost-saving options.
[03:39:54.000 --> 03:40:07.000]   I will now turn it over to Ms. Vasquez, Executive Director of Facilities Development and Planning, who will introduce our presenters tonight.
[03:40:07.000 --> 03:40:21.000]   Thank you, Assistant Superintendent Holkin, good evening, Board President Page, escape members of the board, Superintendent Gonzalez, Executive Staff, Cabinet, and community members.
[03:40:21.000 --> 03:40:25.000]   I'm pleased to introduce the team presenting this evening.
[03:40:25.000 --> 03:40:43.000]   Our guests are Arina's, our Bruce O, Jose Vallarta, Ariel Mascarinas, from PBK Architects. Additionally, in the audience we have Nick Moro, and Tom Ortonen, and from Neff Construction, who will be available to answer any questions you may have.
[03:40:43.000 --> 03:40:48.000]   We also have Dave Doomey Sr. and Dave Doomey with Mertha Pool.
[03:40:48.000 --> 03:40:57.000]   At this time, I'd like to turn it over to PBK Architects to begin the presentation. Thank you.
[03:40:57.000 --> 03:41:03.000]   Thank you, Saul. Evening members of the board, my name is Bruce O, I'm the Principal in Charge for this project.
[03:41:03.000 --> 03:41:18.000]   As previously discussed back in December when we were notified to proceed, since then we've met with the staff and the imagery and diagram that you see on the screen as a result of multiple meetings in terms of adjacency.
[03:41:18.000 --> 03:41:24.000]   And since then we've discovered a couple items based on investigations.
[03:41:24.000 --> 03:41:35.000]   Number one, we found that there is a gas main underneath the proposed building. Two, there is also an underground conduit for solar that's underneath the proposed pool locations.
[03:41:35.000 --> 03:41:45.000]   And third, there's a high water table where currently where the location of the project is, and last is also a power connecting the new building up front.
[03:41:45.000 --> 03:41:59.000]   And these various things that we discovered has produced a couple unforeseen costs that Arial will kind of walk you through.
[03:41:59.000 --> 03:42:07.000]   Hi, so my name is Arial. I'm a project manager at PBK and I'm kind of the boots on the ground presence when working on these projects.
[03:42:07.000 --> 03:42:13.000]   So in the next slide, we're covering the updated estimated projects for us.
[03:42:13.000 --> 03:42:24.000]   There we go. And as, as mentioned, originally we had presented an estimated project cost back in December at $15.8 million.
[03:42:24.000 --> 03:42:28.000]   This is inclusive of both estimated hard and soft costs.
[03:42:28.000 --> 03:42:36.000]   These costs, like we mentioned before presented in December happened before our due diligence site investigations.
[03:42:36.000 --> 03:42:47.000]   So there are a couple of things that Bruce had briefly mentioned that we had discovered in this process and in the way of, in the way of resolving these issues.
[03:42:47.000 --> 03:42:59.000]   We've noted them as itemized line items, the underground utilities that we had that were unforeseen underneath the underneath the proposed building and pool site.
[03:42:59.000 --> 03:43:04.000]   Can be found in items three and three to seven on the left hand side.
[03:43:04.000 --> 03:43:23.000]   Additional hard costs that we'd identified include the demolition of the existing pool, which includes the asphalt in full that we that was not included in the previous estimated project costs because we had earlier identified it as an item of scope that can be.
[03:43:23.000 --> 03:43:29.000]   Whether we done in a later phase of design or in a separate project altogether.
[03:43:29.000 --> 03:43:41.000]   Also, additional items that we had brought up at the estimated hard costs include constructability items that we had discovered when working with net construction.
[03:43:41.000 --> 03:43:51.000]   After that, they had joined on and in our, in our constant collaboration with the district. We've also identified the items on the right hand side as estimated.
[03:43:51.000 --> 03:44:01.000]   Project soft cost changes in doing so. We've also outlined an additional costs for escalation at 5%.
[03:44:01.000 --> 03:44:14.000]   And all of these costs of total to an updated kind of costs as almost $4 million for their updated estimated project costs and a total of $19.8 million.
[03:44:14.000 --> 03:44:20.000]   Along with these items of additional required scope.
[03:44:20.000 --> 03:44:36.000]   We've also identified items that are impacting our schedule directly as seen on this diagram in the light gray with the yellow outline. That is the outline of the proposed new site of the pool and pool building.
[03:44:36.000 --> 03:44:52.000]   And as you can see, there is this dash red line running from the North end where the building 500 building is that was identified earlier as one of the underground utilities that we had discovered during our site investigations.
[03:44:52.000 --> 03:45:13.000]   This power conduit that runs underneath our proposed site serves the 500 building and the building and this conduit cannot be relocated and dealt with until the removal of the relocatable buildings.
[03:45:13.000 --> 03:45:24.000]   As shown in the yellow, as well as in gray, we show the relocatable buildings on site. Some of them within the boundaries of our pool and building site.
[03:45:24.000 --> 03:45:33.000]   These buildings must be removed before construction might start on the area of the new pool complex.
[03:45:33.000 --> 03:45:38.000]   Can I ask you a quick question on that? Is there an additional cost removal of those buildings?
[03:45:38.000 --> 03:45:53.000]   The removal of the buildings is actually not part of this project. It's identified as part of measure S because some of these portables are supporting the construction of the building 500.
[03:45:53.000 --> 03:45:56.000]   Okay, but there is cost associated with removing those.
[03:45:56.000 --> 03:46:02.000]   I believe so. I would have to defer too.
[03:46:02.000 --> 03:46:12.000]   That is correct. That is a separate project that we will move forward once the new building is complete. Thank you.
[03:46:12.000 --> 03:46:24.000]   Right, so the removal of the removal of these relocatable classrooms cannot occur and so occupancy of the 500 building is complete and the construction is complete for that building.
[03:46:24.000 --> 03:46:37.000]   As you can see, those classrooms currently occupy where the new location is completion of the 500 building is slated for November of this year, which is impacting our schedule.
[03:46:37.000 --> 03:46:56.000]   Another item that we wanted to point out was just areas of campus destruction that we've identified as a noise level demolition. Since we've identified the demolition of the existing pool as well as the ball walls that are located within our site boundaries.
[03:46:56.000 --> 03:47:19.000]   Those have to occur first in the demolition phase. It's quite noisy, noisy activity, an activity best slated for summer. And another thing to point out that we wanted to clarify was student access towards the pool and the fields during construction would be limited during the school year as construction takes place.
[03:47:19.000 --> 03:47:30.000]   All of these items impacted show our updated, our updated construction timeline in the gray. You can see our original timeline that we have presented back in December.
[03:47:30.000 --> 03:47:44.000]   And in the red, we are showing the updated one. We've identified the new classroom building of being completed in November 2024, as well as when we anticipate DSA approval slated for March 2025.
[03:47:44.000 --> 03:48:01.000]   And for resistance to summer construction after the board approves the GMP in the GMP in May 2025. With the completion of the pool and pool building slated for August 2026.
[03:48:01.000 --> 03:48:13.000]   In, in working with our least space back contractor as well as the district and conversations with the site staff, we've identified areas of cost savings.
[03:48:13.000 --> 03:48:21.000]   And we've, we've shown two potential options as opportunities for these costs savings.
[03:48:21.000 --> 03:48:36.000]   We've identified option A as to relocate the pool and option B to relocate and rotate the pool. Both options choose different, different locations of the pool that have less impacts to them.
[03:48:36.000 --> 03:48:46.000]   In this first option for relocating the pool, we've shown, we're showing the pool now in the same location as the existing pool.
[03:48:46.000 --> 03:48:54.000]   And this is, this helps with cost savings because it requires less demolition.
[03:48:54.000 --> 03:49:11.000]   It helps with savings and pool excavation because we're utilizing the depth that's existing there. It helps us bypass a couple of those utility lines such as the SoCal gas make as well as the building 500 power conduit.
[03:49:11.000 --> 03:49:17.000]   And it ultimately still is impacted by the classrooms to the south side.
[03:49:17.000 --> 03:49:31.000]   But as you can see, this is this option results in a cost savings of nearly half a million dollars and it brings updated estimated project costs, which includes estimated hard and soft costs, 19.2 million.
[03:49:31.000 --> 03:49:40.000]   In this next option B, we're showing the pool and the site rotated and relocated.
[03:49:40.000 --> 03:49:52.000]   Again, it's capturing the same cost savings items in reduction of asphalt demolition and savings and pool excavation as well as capturing those additional underground utility lines.
[03:49:52.000 --> 03:50:02.000]   Just by rotating the pool, we're able to bypass the solar panel conduit that's running just directly to the south of the site, north of those relocatable classrooms.
[03:50:02.000 --> 03:50:17.000]   We also reducing the amount of retaining walls necessary to kind of meet the flood zone requirements as well as there's no immediate need to remove the relocatable classrooms.
[03:50:17.000 --> 03:50:35.000]   So as you can see, those remain intact on this image provided here. This estimated cost savings for this item is roughly roughly a million dollars and brings an estimated project costs to 18.7 million dollars.
[03:50:35.000 --> 03:50:47.000]   I just want to clarify, is that moving it from a north south facing pool to an east west facing pool? Yes, this moves it from a north south facing pool to an east west facing pool.
[03:50:47.000 --> 03:51:01.000]   And I did want to kind of be transparent and say in our discussions with the site staff, with the coaches and with the principal, this is the least favorable option for the school as the site proposed to keep the pools originally designed.
[03:51:01.000 --> 03:51:14.000]   Well, also because the sun because it is in in the afternoon is, I know we have that problem at El Medina. So, right, this would this would affect the water problem. Okay.
[03:51:14.000 --> 03:51:20.000]   Additional cost saving measures that we've identified include this list of options.
[03:51:20.000 --> 03:51:35.000]   One of them was to provide a relocatable classroom in lieu of having having the team room as part of this new pool building complex by by removing the team room and providing a relocatable classroom.
[03:51:35.000 --> 03:51:48.000]   This, this has cost savings in terms of buildings for a footage and providing a relocatable classroom is a lot cheaper than full construction.
[03:51:48.000 --> 03:51:57.000]   The next option is to remove the shade shelters. We have identified these options based off of items that we can see.
[03:51:57.000 --> 03:52:11.000]   We can see postponed to maybe a later date or things that can be brought in after so removal of the shade shelters would save about $400 million or $400,000 rather.
[03:52:11.000 --> 03:52:20.000]   The removal of sports lighting was another one that we identified in lieu of must go sports lighting kind of a stadium style lighting.
[03:52:20.000 --> 03:52:30.000]   We've pitched the idea for placing it with lighting that's directly mounted surface mounted to the building and providing enough lighting to the pool facility.
[03:52:30.000 --> 03:52:49.000]   And then the fourth option is the removal of the scoreboard if paired with another option to rotate and relocate the building as well as the pool salvaging and actually just using the existing scoreboard in its location is a pretty viable option.
[03:52:49.000 --> 03:52:54.000]   We've also identified the cost savings from reducing the pool deck.
[03:52:54.000 --> 03:53:09.000]   Even reducing it by 20% will save us around $400,000 reducing the pool size to a 38 meter pool will also result in cost savings and this reduction in pool size.
[03:53:09.000 --> 03:53:23.000]   We've talked with our projects designers and it's still the 38 meter pool design will still accommodate kind of the sites need for the water polo and 410 swim lanes during their swim meets.
[03:53:23.000 --> 03:53:29.000]   So this was kind of an option that we were working through as well as the removal of storage.
[03:53:29.000 --> 03:53:44.000]   Currently, we're showing two areas of storage, both at 300 square feet. If we remove three and if we remove one of those areas of storage, the site would still have more than double the storage that they currently have on site.
[03:53:44.000 --> 03:53:59.000]   And the last kind of additional cost saving measure we've identified is the removal of the bleachers, which the site has kind of mentioned the idea of salvaging their own interest.
[03:53:59.000 --> 03:54:11.000]   And this brings us to the end of the presentation. Thank you.
[03:54:11.000 --> 03:54:18.000]   Are there comments and questions? I'm sure there's money from fellow board members.
[03:54:18.000 --> 03:54:22.000]   Who would like to begin?
[03:54:22.000 --> 03:54:38.000]   Just a quick question about the two options, the A and the B, as it pertains to the of the photo will take conduit. It doesn't mention that in option A. So I'm wondering if the gas line remaining in place includes the photo will take.
[03:54:38.000 --> 03:54:40.000]   It was just not on there.
[03:54:40.000 --> 03:54:56.000]   So, just to clarify the location of the photovoltaic line, actually, the location of the photovoltaic line is actually running south directly north of the relocatable buildings by the south.
[03:54:56.000 --> 03:55:15.000]   So, the photovoltaic line and the south line, the gas main actually run perpendicular to each other. One of them runs directly east of the relocatable buildings to the northeast side and then the other runs south.
[03:55:15.000 --> 03:55:30.000]   So by rotating the pool, we're able to avoid all three underground utilities for, I believe, that we've identified, but the photovoltaic line is still running underneath the pool shown in option A.
[03:55:30.000 --> 03:55:36.000]   Thank you.
[03:55:36.000 --> 03:55:39.000]   Thank you.
[03:55:39.000 --> 03:55:56.000]   Disappointment is really an understatement because back here in December, I remember we were asking and drilling and saying what happens about the cost and I feel like the board approved this for under $16 million and now we're facing a situation.
[03:55:56.000 --> 03:56:21.000]   I mean, clearly, these lines did not just appear. It's not like we found dinosaur bones or some ancient artifacts. So, for this to be this off in estimation is really a disappointment because we're already moving down a road and you're going to ask us to make a decision while we're in that road.
[03:56:21.000 --> 03:56:34.000]   And I warned our board back then and I'm really upset because we're like, oh, we're going to keep it under $16 million. We're going to keep it under $16 million and it's $4 million more.
[03:56:34.000 --> 03:56:46.000]   It's really disappointing and I'm really mad because now we kind of have sort of a commitment, but you know, what do we do? Where do we go from here? I don't know.
[03:56:46.000 --> 03:56:59.000]   There's so many questions that I have and but I don't even know if it's worth asking at this point.
[03:56:59.000 --> 03:57:22.000]   We have more fees underground utilities taken into consideration. We have plans and so it's not like it's a surprise.
[03:57:22.000 --> 03:57:35.000]   And I wanted to emphasize that all I wanted was accurate estimates back then and transparency. That's all I wanted so we can vote on that and we didn't.
[03:57:35.000 --> 03:57:44.000]   I just want to clarify that some of the site investigations like I mentioned earlier had occurred after the board meeting that took place in December.
[03:57:44.000 --> 03:58:00.000]   One of those things included underground utility mapping, geotechnical service, underground topographical service, and the underground utility mapping services is what led us to find the four underground utilities.
[03:58:00.000 --> 03:58:04.000]   $4 million is a big difference. Huge difference.
[03:58:04.000 --> 03:58:10.000]   You know, we came back to us and said it was going to be half a million dollars. Maybe I get it, but $4 million is a big difference.
[03:58:10.000 --> 03:58:19.000]   We had an estimate from another architect prior to this and it was like closer to mid-20s and they were let go because they couldn't get it down.
[03:58:19.000 --> 03:58:24.000]   And so they were estimating it in a more accurate way, I guess.
[03:58:24.000 --> 03:58:29.000]   And so for me to see this, it's like it was just really disappointing.
[03:58:29.000 --> 03:58:34.000]   Now you're going to put us in a position where we're going to have to reject it, accept it, and those are our options, right?
[03:58:34.000 --> 03:58:45.000]   I have it in my notes. If the board budgets a certain amount and the proposals are higher, A, or can we accept it? B, we can reject it or go back to your event.
[03:58:45.000 --> 03:58:49.000]   So.
[03:58:49.000 --> 03:58:57.000]   And what I also want to know is the costs that you have right here for $19 million, is that include the MRSA pool?
[03:58:57.000 --> 03:59:03.000]   Okay, I just want to make sure the cost that we presented back in December included the MRSA pool.
[03:59:03.000 --> 03:59:12.000]   I just want to make sure this cost still includes it.
[03:59:12.000 --> 03:59:24.000]   Some of the questions I have is, are the options, you gave us an option for a 38 meter, how much less is it for a 33 meter?
[03:59:24.000 --> 03:59:28.000]   And what happens to our MRSA pool that we already bought?
[03:59:28.000 --> 03:59:39.000]   That's at 50 meter and we reduce it down to 38 or 33.
[03:59:39.000 --> 03:59:53.000]   I had the conversation with representatives from MRSA pool and they've indicated that we would reduce the current purchase order, which is at 1.1 to roughly between 700,000 to 750,000 thereabouts.
[03:59:53.000 --> 04:00:00.000]   So we would not lose our deposit or the funds, we would just reduce the purchase order.
[04:00:00.000 --> 04:00:05.000]   Okay.
[04:00:05.000 --> 04:00:12.000]   I might have more questions because I won't pause them on, you guys can go ahead and ask first and I can come back.
[04:00:12.000 --> 04:00:14.000]   Okay, thank you.
[04:00:14.000 --> 04:00:17.000]   Trustee Kelly.
[04:00:17.000 --> 04:00:21.000]   So, I'm really more curious to hear what you all have to say.
[04:00:21.000 --> 04:00:25.000]   My fellow trustees were the ones who were here and involved in this.
[04:00:25.000 --> 04:00:33.000]   I watched from my couch at home, along with Trustee Glauph, and I had a lot of the same questions.
[04:00:33.000 --> 04:00:40.000]   I think some general statements, yes, it is disappointing, obviously, that it's such a huge cost.
[04:00:40.000 --> 04:00:44.000]   And then I still wonder, that's what we know now, is there going to be more?
[04:00:44.000 --> 04:00:46.000]   Of course, there's going to be more.
[04:00:46.000 --> 04:00:49.000]   Timelines we know with construction, they always get longer.
[04:00:49.000 --> 04:00:59.000]   So now we're 14 months further down the road, it will probably be more, a lot more disruption to Villa Park High School, which we've had with the field ongoing and that kind of thing.
[04:00:59.000 --> 04:01:02.000]   This is just kind of what comes to mind.
[04:01:02.000 --> 04:01:15.000]   And also just the idea that, you know, we can make all these cuts and, you know, I know one of the speakers said earlier that eventually you're going to want a nicer scoreboard or bleachers, those kind of things.
[04:01:15.000 --> 04:01:23.000]   We can make those cuts, but if we're spending a big chunk of money, this needs to be a really nice pool with everything we need.
[04:01:23.000 --> 04:01:27.000]   We shouldn't cut bleachers, we shouldn't cut the pool deck space.
[04:01:27.000 --> 04:01:33.000]   We want to make room for parents to be there and to have a good scoreboard and lighting and all of the things that we know we're going to need.
[04:01:33.000 --> 04:01:35.000]   So if we're going to do it, we need to do it right.
[04:01:35.000 --> 04:01:44.000]   But with this cost, I don't know that that is doing it right because I don't know that we're doing due diligence in being this close to possible.
[04:01:44.000 --> 04:01:50.000]   But again, I'm really curious to hear what the fellow trustees here who were more involved.
[04:01:50.000 --> 04:01:53.000]   I wanted to get my two cents.
[04:01:53.000 --> 04:02:08.000]   What's really disappointing is that we asked these very specific questions about the portables and moving them and aligning it with the 500 building and there were promises made.
[04:02:08.000 --> 04:02:18.000]   In addition to that, I remember asking you about the handball courts and the answer was that there's security issues, so we may as well take them down.
[04:02:18.000 --> 04:02:22.000]   Well, afterwards we find out that Villa Park has a handball team.
[04:02:22.000 --> 04:02:25.000]   So where are they going to practice and handball team? Thank you.
[04:02:25.000 --> 04:02:27.000]   And so where are they going to play?
[04:02:27.000 --> 04:02:36.000]   And it's a group that typically doesn't do other types of scores.
[04:02:36.000 --> 04:02:40.000]   This is what creates their own culture on that campus.
[04:02:40.000 --> 04:02:45.000]   And so we're completely displacing them by removing those that wall.
[04:02:45.000 --> 04:02:56.000]   And so as you were going through this presentation, I kept taking notes of we had these discussions in December and specifically asked like what would happen.
[04:02:56.000 --> 04:02:58.000]   And it's just really disappointing.
[04:02:58.000 --> 04:03:07.000]   And the only question that comes to mind is where you asked to present this at that specific number so that it would be approved.
[04:03:07.000 --> 04:03:11.000]   But if Trustee Erickson has more to say.
[04:03:11.000 --> 04:03:22.000]   I asked whether they were pressured to present it as under 16 million so that it would get approved.
[04:03:22.000 --> 04:03:37.000]   Answer that question. So for the $4 million incurred costs, about 1 million of that is an escalation due to extended construction that was on the foreseen back then that we have no idea that 500 will be completed in November.
[04:03:37.000 --> 04:03:42.000]   Another item in there, the high water table is still technical survey.
[04:03:42.000 --> 04:03:49.000]   We will have to actually pick a point where we want to build in order for them to actually drill a boring in that location.
[04:03:49.000 --> 04:03:55.000]   So we can't just drill all over the campus because the spot in that spot will be totally different.
[04:03:55.000 --> 04:03:56.000]   Well, that's a question I have.
[04:03:56.000 --> 04:04:02.000]   When you relocate, you're going to have to do that again and you may get a different answer, correct?
[04:04:02.000 --> 04:04:12.000]   It could be worse, it could be better, who knows what it's going to be, but you can't predict that when you relocate.
[04:04:12.000 --> 04:04:17.000]   Well, and back in December, remember we talked about this out of yes.
[04:04:17.000 --> 04:04:30.000]   Yes, but I think within the proximity of the building right now within the proximity, I think that it is still good enough reference for us to move forward based on either option.
[04:04:30.000 --> 04:04:36.000]   But yes, if you want to be precise, you probably will have to drill another one just to distribute.
[04:04:36.000 --> 04:04:37.000]   We want to be precise.
[04:04:37.000 --> 04:04:38.000]   Yes.
[04:04:38.000 --> 04:04:44.000]   I remember we did bring it up that the water table was always an issue.
[04:04:44.000 --> 04:04:46.000]   Always an issue.
[04:04:46.000 --> 04:04:51.000]   I asked us to do that ahead of time before we went down this road and we didn't do it.
[04:04:51.000 --> 04:04:55.000]   We still haven't done our due diligence as far as sequence concern.
[04:04:55.000 --> 04:04:58.000]   We never notified the community about it.
[04:04:58.000 --> 04:05:00.000]   We don't know how they're going to react.
[04:05:00.000 --> 04:05:08.000]   What if we go down this road and then we find out that the community is going to be upset about having a 50 meter pool tournaments all weekends.
[04:05:08.000 --> 04:05:10.000]   We still haven't done it.
[04:05:10.000 --> 04:05:13.000]   And this is the cost without DSA.
[04:05:13.000 --> 04:05:16.000]   Yes.
[04:05:16.000 --> 04:05:25.000]   Currently right now, what the board has approved is gets in place to move forward is based on the current plans and nothing has gone to DSA yet.
[04:05:25.000 --> 04:05:35.000]   The board would like to move forward that reconstruction phase, which is part of why we're here in terms of the due diligence to provide the information.
[04:05:35.000 --> 04:05:51.000]   If the board would like for PBK to explore other options and really look into all of those due diligence items that you were stating, and we would bring this item back as an agenda item to be able to then take action.
[04:05:51.000 --> 04:05:59.000]   And then we're going to move forward based on the current and obviously we've identified that there are some other options available based on what has been identified.
[04:05:59.000 --> 04:06:03.000]   And so today is to provide that information, but we would be more than happy to that.
[04:06:03.000 --> 04:06:13.000]   I'd be more than happy to work with the staff and make sure that they do all of that due diligence to bring back all of that information where they are looking at those options based on all of that information.
[04:06:13.000 --> 04:06:31.000]   And then we're going to move forward based on that information, but we would be more than happy to do all of that due diligence to provide the information, but we would be more than happy to do all of that due diligence to provide the information, but we would be more than happy to do all of that due diligence to provide the information.
[04:06:31.000 --> 04:06:48.000]   We knew it. And we knew it based on prior experience with Willow Park High School and also prior experience with projects that some board members wanted to have done and they wanted to push it through and it always ends up being more, always.
[04:06:48.000 --> 04:06:52.000]   We have the exact same issue with the El Medina High School pool.
[04:06:52.000 --> 04:07:06.000]   Same thing. This is not your problem, but just for purposes. I mean, none of you are here, not letting you, but this is what happens. And we learned a lot from that process because what happened was, you were told a certain price, it ended up being double that price.
[04:07:06.000 --> 04:07:10.000]   And that was when cost saving measures were taken without board approval.
[04:07:10.000 --> 04:07:18.000]   So I do appreciate that you're actually here telling us, talking to us and being transparent with the public about it because that's really important.
